status,card_present_flag,txn_description,balance,gender,age,merchant_state,extraction,amount,movement
authorized,1,SALES-POS,14775.24,M,24,QLD,2018-10-21T22:19:37.000+0000,8.9,debit
authorized,0,POS,4678.75,F,40,QLD,2018-10-21T22:38:29.000+0000,7.92,debit
authorized,1,SALES-POS,4668.46,F,40,QLD,2018-10-21T22:57:21.000+0000,10.29,debit
authorized,0,SALES-POS,5143.8,F,24,VIC,2018-10-21T23:16:13.000+0000,11.76,debit
authorized,1,POS,3994.47,M,24,NSW,2018-10-21T23:35:05.000+0000,34.19,debit
authorized,0,SALES-POS,8562.74,F,41,VIC,2018-10-21T23:53:57.000+0000,131.73,debit
authorized,0,POS,1201.68,F,26,NSW,2018-10-22T01:08:19.000+0000,7.65,debit
authorized,1,POS,8030.47,F,20,NSW,2018-10-22T01:49:59.000+0000,8.64,debit
posted,,PAYMENT,19975.11,M,43,,2018-10-22T02:00:00.000+0000,543,debit
posted,,PAYMENT,9568.81,F,21,,2018-10-22T03:00:00.000+0000,193,debit
posted,,INTER BANK,15911.45,M,39,,2018-10-22T03:00:00.000+0000,33,debit
posted,,INTER BANK,10598.95,F,19,,2018-10-22T03:00:00.000+0000,24,debit
posted,,PAYMENT,1997.14,F,30,,2018-10-22T04:00:00.000+0000,66,debit
posted,,PAYMENT,10274.69,M,22,,2018-10-22T05:00:00.000+0000,34,debit
posted,,PAYMENT,5119.53,F,35,,2018-10-22T06:00:00.000+0000,35,debit
authorized,1,POS,11462.61,F,25,NSW,2018-10-22T06:55:59.000+0000,10.53,debit
posted,,PAYMENT,19340.05,F,40,,2018-10-22T08:00:00.000+0000,82,debit
posted,,INTER BANK,205480.29,F,40,,2018-10-22T08:00:00.000+0000,51,debit
authorized,0,POS,5374.07,F,43,VIC,2018-10-22T08:13:44.000+0000,33.76,debit
authorized,1,SALES-POS,1192.14,F,26,QLD,2018-10-22T08:44:59.000+0000,9.54,debit
posted,,INTER BANK,14733.7,M,24,,2018-10-22T09:00:00.000+0000,39,debit
authorized,1,POS,1182.86,F,26,QLD,2018-10-22T09:01:59.000+0000,9.28,debit
authorized,1,POS,4911.67,M,25,QLD,2018-10-22T09:05:48.000+0000,14.01,debit
authorized,1,SALES-POS,5358.28,F,43,VIC,2018-10-22T09:09:37.000+0000,15.79,debit
authorized,1,POS,6277.55,F,18,WA,2018-10-22T09:13:26.000+0000,7.95,debit
authorized,1,SALES-POS,11605.85,F,34,NT,2018-10-22T09:17:15.000+0000,45,debit
authorized,1,SALES-POS,2715.77,F,30,SA,2018-10-22T09:21:04.000+0000,21.74,debit
authorized,1,POS,1994.57,F,30,VIC,2018-10-22T09:24:53.000+0000,2.57,debit
authorized,1,POS,8247.45,F,25,WA,2018-10-22T09:28:42.000+0000,28.96,debit
authorized,1,SALES-POS,18876.19,M,35,QLD,2018-10-22T09:32:31.000+0000,9.14,debit
authorized,1,SALES-POS,11130.59,F,30,VIC,2018-10-22T09:36:20.000+0000,35.94,debit
authorized,1,SALES-POS,8220.31,F,25,WA,2018-10-22T09:40:09.000+0000,27.14,debit
authorized,1,POS,10820.14,M,31,SA,2018-10-22T09:43:58.000+0000,11.25,debit
authorized,1,POS,14772.7,M,24,QLD,2018-10-22T09:47:47.000+0000,2.54,debit
authorized,1,POS,4654.98,F,40,QLD,2018-10-22T09:51:36.000+0000,13.48,debit
authorized,1,SALES-POS,11577.54,F,34,NSW,2018-10-22T09:55:25.000+0000,28.31,debit
authorized,1,POS,8205.65,F,25,NSW,2018-10-22T09:59:14.000+0000,14.66,debit
authorized,1,POS,117775.48,M,42,QLD,2018-10-22T10:09:11.000+0000,41.07,debit
authorized,1,SALES-POS,18841.04,M,35,QLD,2018-10-22T10:20:41.000+0000,35.15,debit
authorized,1,POS,1764.11,M,38,NSW,2018-10-22T10:32:11.000+0000,21.55,debit
authorized,1,POS,20006.06,M,40,VIC,2018-10-22T10:43:40.000+0000,10.09,debit
authorized,1,POS,8183.37,F,25,NSW,2018-10-22T10:55:10.000+0000,22.28,debit
posted,,INTER BANK,7183.95,M,28,,2018-10-22T11:00:00.000+0000,90,debit
posted,,PAY/SALARY,14354.16,F,34,,2018-10-22T11:00:00.000+0000,1711.39,credit
posted,,PAYMENT,14308.16,F,34,,2018-10-22T11:00:00.000+0000,46,debit
posted,,PAYMENT,60742.69,M,19,,2018-10-22T11:00:00.000+0000,37,debit
posted,,PAY/SALARY,5524.86,F,40,,2018-10-22T11:00:00.000+0000,892.09,credit
posted,,PAYMENT,43549.06,M,38,,2018-10-22T11:00:00.000+0000,42,debit
posted,,PAY/SALARY,7496.65,F,26,,2018-10-22T11:00:00.000+0000,1843.14,credit
authorized,1,POS,4892.55,M,25,VIC,2018-10-22T11:13:10.000+0000,19.12,debit
authorized,1,POS,4632.77,F,40,QLD,2018-10-22T11:35:54.000+0000,22.21,debit
authorized,1,POS,8528.08,F,41,VIC,2018-10-22T11:58:38.000+0000,34.66,debit
posted,,PAY/SALARY,10064.07,M,20,,2018-10-22T12:00:00.000+0000,1640.83,credit
posted,,PAY/SALARY,5982.48,F,35,,2018-10-22T12:00:00.000+0000,862.95,credit
posted,,INTER BANK,11112.52,M,27,,2018-10-22T12:00:00.000+0000,140,debit
posted,,PAYMENT,20306.81,M,18,,2018-10-22T12:00:00.000+0000,173,debit
posted,,INTER BANK,7533.68,M,23,,2018-10-22T12:00:00.000+0000,99,debit
authorized,1,SALES-POS,2677.11,F,30,NSW,2018-10-22T12:20:26.000+0000,38.66,debit
authorized,0,SALES-POS,117730.45,M,42,VIC,2018-10-22T12:42:10.000+0000,45.03,debit
posted,,PAY/SALARY,13706.66,M,31,,2018-10-22T13:00:00.000+0000,2886.52,credit
posted,,PAY/SALARY,22563.12,M,43,,2018-10-22T13:00:00.000+0000,2588.01,credit
posted,,PAY/SALARY,12508.75,M,27,,2018-10-22T13:00:00.000+0000,1396.23,credit
posted,,PAY/SALARY,33946.07,F,43,,2018-10-22T13:00:00.000+0000,664.43,credit
posted,,PAY/SALARY,6203.64,F,24,,2018-10-22T13:00:00.000+0000,1059.84,credit
posted,,PAY/SALARY,12439.49,M,19,,2018-10-22T13:00:00.000+0000,990.55,credit
authorized,1,SALES-POS,3272.43,F,21,VIC,2018-10-22T13:03:59.000+0000,3680.71,debit
authorized,0,POS,14294.81,F,34,NSW,2018-10-22T13:26:13.000+0000,13.35,debit
authorized,1,POS,8180.04,F,25,WA,2018-10-22T13:48:26.000+0000,3.33,debit
posted,,PAYMENT,15543.86,M,21,,2018-10-22T14:00:00.000+0000,40,debit
posted,,PAY/SALARY,22286.42,M,40,,2018-10-22T14:00:00.000+0000,2280.36,credit
posted,,PAYMENT,43558.38,M,28,,2018-10-22T14:00:00.000+0000,20,debit
posted,,PAYMENT,14663.7,M,24,,2018-10-22T14:00:00.000+0000,70,debit
posted,,PAY/SALARY,12739.58,F,30,,2018-10-22T14:00:00.000+0000,1636.72,credit
authorized,1,POS,11102.86,F,30,NSW,2018-10-22T14:11:25.000+0000,27.73,debit
authorized,1,POS,20638.26,M,23,WA,2018-10-22T14:35:14.000+0000,17.03,debit
authorized,1,POS,6546.24,M,42,NSW,2018-10-22T14:59:02.000+0000,53.44,debit
posted,,INTER BANK,1939.57,F,30,,2018-10-22T15:00:00.000+0000,55,debit
posted,,PAYMENT,16443.36,F,23,,2018-10-22T15:00:00.000+0000,22,debit
authorized,1,POS,12489.52,M,27,VIC,2018-10-22T15:22:19.000+0000,19.23,debit
authorized,1,POS,13687.31,M,31,ACT,2018-10-22T15:45:34.000+0000,19.35,debit
authorized,0,POS,9626.74,F,20,NSW,2018-10-22T16:10:33.000+0000,74.31,debit
authorized,1,SALES-POS,17619,M,19,VIC,2018-10-22T16:38:19.000+0000,33.94,debit
posted,,PAY/SALARY,63597.43,M,19,,2018-10-22T17:00:00.000+0000,2854.74,credit
posted,,PAYMENT,10562.95,F,19,,2018-10-22T17:00:00.000+0000,36,debit
posted,,PAY/SALARY,47613.15,M,28,,2018-10-22T17:00:00.000+0000,4054.77,credit
posted,,PAYMENT,18720.04,M,35,,2018-10-22T17:00:00.000+0000,121,debit
posted,,PAYMENT,6150.64,F,24,,2018-10-22T17:00:00.000+0000,53,debit
authorized,1,SALES-POS,4882.34,M,25,TAS,2018-10-22T17:06:52.000+0000,10.21,debit
authorized,0,POS,5369.9,F,40,QLD,2018-10-22T17:38:07.000+0000,154.96,debit
posted,,INTER BANK,12584.58,F,30,,2018-10-22T18:00:00.000+0000,155,debit
authorized,1,POS,15894.34,M,39,VIC,2018-10-22T18:09:40.000+0000,17.11,debit
authorized,1,POS,4329.69,M,31,NSW,2018-10-22T18:41:56.000+0000,66.93,debit
posted,,PAYMENT,9948.07,M,20,,2018-10-22T19:00:00.000+0000,116,debit
posted,,PAYMENT,20251.81,M,18,,2018-10-22T19:00:00.000+0000,55,debit
authorized,1,POS,1161.23,F,26,QLD,2018-10-22T19:16:17.000+0000,21.63,debit
authorized,1,SALES-POS,4796.15,M,25,VIC,2018-10-22T19:53:19.000+0000,86.19,debit
posted,,PAYMENT,9793.26,M,69,,2018-10-22T20:00:00.000+0000,64,debit
posted,,PAYMENT,117697.45,M,42,,2018-10-22T20:00:00.000+0000,33,debit
posted,,PAYMENT,3343.32,F,18,,2018-10-22T20:00:00.000+0000,61,debit
posted,,INTER BANK,7834.8,F,47,,2018-10-22T20:00:00.000+0000,121,debit
authorized,1,SALES-POS,1147.08,F,26,VIC,2018-10-22T20:09:12.000+0000,14.15,debit
authorized,1,SALES-POS,4006.27,M,30,QLD,2018-10-22T20:20:26.000+0000,8.22,debit
authorized,1,SALES-POS,6528.89,M,42,NSW,2018-10-22T20:31:41.000+0000,17.35,debit
authorized,1,POS,15811.96,M,39,VIC,2018-10-22T20:42:55.000+0000,82.38,debit
authorized,1,SALES-POS,4095.32,F,64,VIC,2018-10-22T20:54:09.000+0000,22.39,debit
authorized,0,SALES-POS,20859.59,M,29,NSW,2018-10-22T21:04:12.000+0000,1038.32,debit
authorized,1,POS,14657.52,M,24,QLD,2018-10-22T21:12:58.000+0000,6.18,debit
authorized,1,SALES-POS,41199.9,M,21,VIC,2018-10-22T21:21:45.000+0000,22.9,debit
authorized,1,SALES-POS,9491.97,M,20,NSW,2018-10-22T21:30:31.000+0000,23.52,debit
authorized,1,SALES-POS,6123.85,F,24,VIC,2018-10-22T21:39:17.000+0000,26.79,debit
authorized,1,POS,11545.53,F,34,NT,2018-10-22T21:48:04.000+0000,32.01,debit
authorized,1,SALES-POS,1105.11,F,26,QLD,2018-10-22T21:56:50.000+0000,41.97,debit
posted,,PAYMENT,12408.49,M,19,,2018-10-22T22:00:00.000+0000,31,debit
authorized,1,SALES-POS,14644.52,M,24,QLD,2018-10-22T22:16:50.000+0000,13,debit
authorized,1,SALES-POS,7486.44,F,26,NSW,2018-10-22T22:43:09.000+0000,10.21,debit
posted,,INTER BANK,4215.15,F,27,,2018-10-22T23:00:00.000+0000,20,debit
posted,,PAYMENT,11008.79,M,26,,2018-10-22T23:00:00.000+0000,61,debit
authorized,0,POS,9592.62,F,20,NSW,2018-10-22T23:39:59.000+0000,34.12,debit
posted,,INTER BANK,1085.11,F,26,,2018-10-23T02:00:00.000+0000,20,debit
posted,,INTER BANK,22763.09,F,35,,2018-10-23T03:00:00.000+0000,17,debit
posted,,PHONE BANK,20816.59,M,29,,2018-10-23T03:00:00.000+0000,43,debit
posted,,PAYMENT,3091.43,F,21,,2018-10-23T03:00:00.000+0000,181,debit
posted,,INTER BANK,20150.81,M,18,,2018-10-23T03:00:00.000+0000,101,debit
posted,,INTER BANK,9548.81,F,21,,2018-10-23T04:00:00.000+0000,20,debit
posted,,PAYMENT,47583.15,M,28,,2018-10-23T04:00:00.000+0000,30,debit
authorized,1,POS,8020.51,F,20,WA,2018-10-23T04:14:32.000+0000,9.96,debit
posted,,INTER BANK,22251.75,M,38,,2018-10-23T05:00:00.000+0000,42,debit
posted,,PAYMENT,11525.53,F,34,,2018-10-23T05:00:00.000+0000,20,debit
posted,,INTER BANK,22174.42,M,40,,2018-10-23T06:00:00.000+0000,112,debit
posted,,PAYMENT,23702.54,F,39,,2018-10-23T06:00:00.000+0000,21,debit
authorized,1,POS,1072.8,F,26,QLD,2018-10-23T06:39:59.000+0000,12.31,debit
posted,,PAYMENT,17183.17,M,20,,2018-10-23T07:00:00.000+0000,39,debit
posted,,PAYMENT,9914.07,M,20,,2018-10-23T07:00:00.000+0000,34,debit
posted,,PAYMENT,1036.8,F,26,,2018-10-23T07:00:00.000+0000,36,debit
posted,,PAYMENT,9599.26,M,69,,2018-10-23T08:00:00.000+0000,194,debit
posted,,PAYMENT,22727.09,F,35,,2018-10-23T08:00:00.000+0000,36,debit
authorized,1,POS,20572.21,M,23,NSW,2018-10-23T08:26:23.000+0000,66.05,debit
posted,,INTER BANK,47554.15,M,28,,2018-10-23T09:00:00.000+0000,29,debit
posted,,PAYMENT,17410.58,F,19,,2018-10-23T09:00:00.000+0000,54,debit
authorized,0,POS,8012.13,F,20,NSW,2018-10-23T09:00:39.000+0000,8.38,debit
authorized,1,SALES-POS,63544.15,M,19,SA,2018-10-23T09:04:48.000+0000,53.28,debit
authorized,1,SALES-POS,4303.44,M,31,NSW,2018-10-23T09:08:57.000+0000,26.25,debit
authorized,0,SALES-POS,15779.81,M,39,SA,2018-10-23T09:13:06.000+0000,32.15,debit
authorized,1,SALES-POS,63520.27,M,19,WA,2018-10-23T09:17:15.000+0000,23.88,debit
authorized,0,POS,9014.65,F,27,WA,2018-10-23T09:21:24.000+0000,13.27,debit
authorized,1,SALES-POS,8517.14,F,41,VIC,2018-10-23T09:25:33.000+0000,10.94,debit
authorized,1,SALES-POS,1028,F,26,QLD,2018-10-23T09:29:42.000+0000,8.8,debit
authorized,0,POS,29455.47,F,50,VIC,2018-10-23T09:33:51.000+0000,24.85,debit
authorized,1,SALES-POS,6674.03,M,20,VIC,2018-10-23T09:38:00.000+0000,39.61,debit
authorized,1,SALES-POS,7468.08,F,26,NSW,2018-10-23T09:42:09.000+0000,18.36,debit
authorized,1,POS,2486.69,F,30,NSW,2018-10-23T09:46:18.000+0000,190.42,debit
authorized,1,SALES-POS,1023.72,F,26,WA,2018-10-23T09:50:27.000+0000,4.28,debit
authorized,1,POS,3996.16,M,30,QLD,2018-10-23T09:54:36.000+0000,10.11,debit
authorized,1,SALES-POS,8165.99,F,25,NSW,2018-10-23T09:58:45.000+0000,14.05,debit
posted,,PAYMENT,11347.95,M,38,,2018-10-23T10:00:00.000+0000,81,debit
authorized,1,POS,15705.94,M,39,VIC,2018-10-23T10:09:12.000+0000,73.87,debit
authorized,1,POS,12391.44,M,19,WA,2018-10-23T10:22:22.000+0000,17.05,debit
authorized,1,SALES-POS,6095.05,F,24,VIC,2018-10-23T10:35:31.000+0000,28.8,debit
authorized,0,POS,12359.58,M,19,WA,2018-10-23T10:48:41.000+0000,31.86,debit
posted,,PAYMENT,22682.09,F,35,,2018-10-23T11:00:00.000+0000,45,debit
authorized,1,POS,20801.63,M,29,QLD,2018-10-23T11:04:22.000+0000,14.96,debit
authorized,1,SALES-POS,8148.27,F,25,WA,2018-10-23T11:35:37.000+0000,17.72,debit
posted,,PAY/SALARY,25125.33,F,35,,2018-10-23T12:00:00.000+0000,2443.24,credit
posted,,PAY/SALARY,68167.53,M,33,,2018-10-23T12:00:00.000+0000,2718.51,credit
authorized,1,SALES-POS,6158.93,F,24,WA,2018-10-23T12:06:06.000+0000,17.5,debit
authorized,1,POS,9008.63,F,27,WA,2018-10-23T12:33:53.000+0000,6.02,debit
posted,,PAY/SALARY,5299.68,M,31,,2018-10-23T13:00:00.000+0000,996.24,credit
posted,,PAY/SALARY,20269.03,M,42,,2018-10-23T13:00:00.000+0000,1757.81,credit
authorized,1,POS,7984.82,F,20,WA,2018-10-23T13:01:37.000+0000,27.31,debit
authorized,1,SALES-POS,14625.78,M,24,QLD,2018-10-23T13:28:38.000+0000,18.74,debit
authorized,1,POS,6261.02,F,18,WA,2018-10-23T13:55:40.000+0000,16.53,debit
posted,,PAYMENT,27446.77,F,34,,2018-10-23T14:00:00.000+0000,39,debit
posted,,PAY/SALARY,7022.35,F,18,,2018-10-23T14:00:00.000+0000,761.33,credit
posted,,PAYMENT,12461.52,M,27,,2018-10-23T14:00:00.000+0000,28,debit
posted,,PAY/SALARY,9068.13,F,21,,2018-10-23T14:00:00.000+0000,1037.07,credit
authorized,1,SALES-POS,9001.3,F,27,SA,2018-10-23T14:23:19.000+0000,7.33,debit
authorized,1,SALES-POS,63489.52,M,19,WA,2018-10-23T14:51:06.000+0000,30.75,debit
posted,,PAYMENT,8116.27,F,25,,2018-10-23T15:00:00.000+0000,32,debit
authorized,1,SALES-POS,1014.11,F,26,QLD,2018-10-23T15:12:49.000+0000,9.61,debit
authorized,0,SALES-POS,8988.76,F,27,WA,2018-10-23T15:31:41.000+0000,12.54,debit
authorized,0,POS,6502.39,M,42,SA,2018-10-23T15:50:33.000+0000,26.5,debit
posted,,PAY/SALARY,8649.56,F,53,,2018-10-23T16:00:00.000+0000,970.47,credit
posted,,PAYMENT,14462.08,M,25,,2018-10-23T16:00:00.000+0000,46,debit
authorized,1,POS,7969.38,F,20,WA,2018-10-23T16:16:07.000+0000,15.44,debit
authorized,0,SALES-POS,6024.75,F,24,VIC,2018-10-23T16:48:23.000+0000,70.3,debit
posted,,PAYMENT,12542.91,M,44,,2018-10-23T17:00:00.000+0000,27,debit
posted,,PAY/SALARY,2758.28,M,38,,2018-10-23T17:00:00.000+0000,1002.13,credit
posted,,PAY/SALARY,22480.73,F,38,,2018-10-23T17:00:00.000+0000,1541.12,credit
posted,,PAY/SALARY,7773.73,M,20,,2018-10-23T17:00:00.000+0000,1099.7,credit
posted,,PAYMENT,8331.91,M,22,,2018-10-23T17:00:00.000+0000,1854,debit
posted,,PAY/SALARY,9107.27,F,47,,2018-10-23T17:00:00.000+0000,1272.47,credit
posted,,INTER BANK,6482.39,M,42,,2018-10-23T17:00:00.000+0000,20,debit
posted,,PAY/SALARY,7397.59,F,30,,2018-10-23T17:00:00.000+0000,4910.9,credit
posted,,PAY/SALARY,8516.39,M,23,,2018-10-23T17:00:00.000+0000,982.71,credit
authorized,1,SALES-POS,22555.57,M,43,VIC,2018-10-23T17:22:51.000+0000,7.55,debit
authorized,1,SALES-POS,1756.15,M,38,WA,2018-10-23T17:58:34.000+0000,7.96,debit
posted,,PAYMENT,24551.3,F,46,,2018-10-23T18:00:00.000+0000,45,debit
posted,,INTER BANK,43520.06,M,38,,2018-10-23T18:00:00.000+0000,29,debit
posted,,PAYMENT,205451.29,F,40,,2018-10-23T18:00:00.000+0000,29,debit
authorized,1,SALES-POS,7935.6,F,20,QLD,2018-10-23T18:36:55.000+0000,33.78,debit
posted,,PHONE BANK,17231.58,F,19,,2018-10-23T19:00:00.000+0000,179,debit
authorized,1,SALES-POS,15667.06,M,39,VIC,2018-10-23T19:18:10.000+0000,38.88,debit
posted,,PAYMENT,17657.63,M,52,,2018-10-23T20:00:00.000+0000,20,debit
posted,,PAYMENT,15633.06,M,39,,2018-10-23T20:00:00.000+0000,34,debit
posted,,PAYMENT,42063.02,M,42,,2018-10-23T20:00:00.000+0000,151,debit
authorized,1,POS,12344.25,M,19,WA,2018-10-23T20:01:51.000+0000,15.33,debit
authorized,1,SALES-POS,22533.12,M,43,QLD,2018-10-23T20:25:06.000+0000,22.45,debit
authorized,0,SALES-POS,6462.89,M,42,NSW,2018-10-23T20:48:22.000+0000,19.5,debit
authorized,1,POS,41167.85,M,21,VIC,2018-10-23T21:09:48.000+0000,32.05,debit
authorized,1,POS,6003.89,F,24,VIC,2018-10-23T21:29:24.000+0000,20.86,debit
authorized,0,SALES-POS,6986.42,F,18,SA,2018-10-23T21:49:01.000+0000,35.93,debit
authorized,1,SALES-POS,6447.07,M,42,NSW,2018-10-23T22:15:42.000+0000,15.82,debit
authorized,1,SALES-POS,6633.9,F,18,NSW,2018-10-23T22:51:25.000+0000,11.45,debit
posted,,PAYMENT,11568.46,M,22,,2018-10-23T23:00:00.000+0000,40,debit
authorized,1,POS,20793.5,M,29,WA,2018-10-24T00:12:13.000+0000,8.13,debit
authorized,1,SALES-POS,29445.42,F,50,VIC,2018-10-24T01:02:58.000+0000,10.05,debit
authorized,1,POS,999.37,F,26,QLD,2018-10-24T01:24:15.000+0000,14.74,debit
authorized,1,POS,266916.32,M,46,VIC,2018-10-24T01:45:31.000+0000,64.98,debit
posted,,INTER BANK,8415.79,M,37,,2018-10-24T02:00:00.000+0000,86,debit
authorized,1,POS,5360.48,F,40,QLD,2018-10-24T02:19:59.000+0000,9.42,debit
posted,,PAYMENT,13240.78,M,24,,2018-10-24T03:00:00.000+0000,1385,debit
authorized,1,SALES-POS,989.86,F,26,QLD,2018-10-24T04:11:06.000+0000,9.51,debit
authorized,1,POS,9877.83,M,21,VIC,2018-10-24T04:48:08.000+0000,8.19,debit
posted,,PAYMENT,4042.15,F,27,,2018-10-24T06:00:00.000+0000,173,debit
posted,,INTER BANK,22153.42,M,40,,2018-10-24T06:00:00.000+0000,21,debit
posted,,PAYMENT,17592,M,19,,2018-10-24T06:00:00.000+0000,27,debit
posted,,PAYMENT,2060.96,M,37,,2018-10-24T06:00:00.000+0000,166,debit
posted,,PAYMENT,8744.27,F,43,,2018-10-24T06:00:00.000+0000,29,debit
posted,,INTER BANK,20547.21,M,23,,2018-10-24T07:00:00.000+0000,25,debit
posted,,INTER BANK,22494.12,M,43,,2018-10-24T07:00:00.000+0000,39,debit
posted,,PAYMENT,6542.9,F,18,,2018-10-24T07:00:00.000+0000,91,debit
authorized,1,POS,63464.99,M,19,WA,2018-10-24T07:03:38.000+0000,24.53,debit
authorized,1,SALES-POS,63453.8,M,19,WA,2018-10-24T07:49:05.000+0000,11.19,debit
posted,,INTER BANK,266894.32,M,46,,2018-10-24T08:00:00.000+0000,22,debit
posted,,PAYMENT,10995.06,F,26,,2018-10-24T08:00:00.000+0000,55,debit
posted,,PAYMENT,9049.27,F,47,,2018-10-24T08:00:00.000+0000,58,debit
authorized,1,SALES-POS,5271.42,M,31,SA,2018-10-24T08:11:41.000+0000,28.26,debit
authorized,0,SALES-POS,12333.25,M,19,WA,2018-10-24T08:27:04.000+0000,11,debit
authorized,1,POS,13089.85,M,35,NSW,2018-10-24T08:42:27.000+0000,15.48,debit
authorized,1,SALES-POS,979.28,F,26,QLD,2018-10-24T08:57:50.000+0000,10.58,debit
posted,,INTER BANK,23677.54,F,39,,2018-10-24T09:00:00.000+0000,25,debit
posted,,PAYMENT,5235.42,M,31,,2018-10-24T09:00:00.000+0000,36,debit
authorized,1,SALES-POS,3971.64,M,30,QLD,2018-10-24T09:03:53.000+0000,24.52,debit
authorized,1,SALES-POS,266877.26,M,46,VIC,2018-10-24T09:08:24.000+0000,17.06,debit
authorized,1,SALES-POS,12318.88,M,19,WA,2018-10-24T09:12:56.000+0000,14.37,debit
authorized,1,POS,3955.91,M,30,QLD,2018-10-24T09:17:27.000+0000,15.73,debit
authorized,1,POS,22458.58,M,43,VIC,2018-10-24T09:21:59.000+0000,35.54,debit
authorized,1,SALES-POS,7747.29,M,20,VIC,2018-10-24T09:26:30.000+0000,26.44,debit
authorized,1,SALES-POS,11501.78,F,34,NT,2018-10-24T09:31:02.000+0000,23.75,debit
authorized,1,POS,8983.36,F,27,WA,2018-10-24T09:35:33.000+0000,5.4,debit
authorized,1,POS,14253.15,F,34,NSW,2018-10-24T09:40:05.000+0000,41.66,debit
authorized,1,SALES-POS,5981.3,F,24,VIC,2018-10-24T09:44:36.000+0000,22.59,debit
authorized,1,SALES-POS,18659.43,M,35,QLD,2018-10-24T09:49:08.000+0000,60.61,debit
authorized,1,SALES-POS,6519.72,F,18,NSW,2018-10-24T09:53:39.000+0000,23.18,debit
authorized,1,POS,962.4,F,26,NSW,2018-10-24T09:58:11.000+0000,16.88,debit
posted,,PAYMENT,5328.48,F,40,,2018-10-24T10:00:00.000+0000,32,debit
posted,,INTER BANK,9553.62,F,20,,2018-10-24T10:00:00.000+0000,39,debit
posted,,PAYMENT,10240.69,M,22,,2018-10-24T10:00:00.000+0000,34,debit
posted,,PAYMENT,12432.52,M,27,,2018-10-24T10:00:00.000+0000,29,debit
posted,,PAYMENT,9847.83,M,21,,2018-10-24T10:00:00.000+0000,30,debit
authorized,1,POS,2739.69,M,38,NSW,2018-10-24T10:06:31.000+0000,18.59,debit
authorized,1,SALES-POS,3935.01,M,30,NSW,2018-10-24T10:17:23.000+0000,20.9,debit
authorized,1,POS,12311.71,M,19,NSW,2018-10-24T10:28:15.000+0000,7.17,debit
authorized,1,SALES-POS,4784.38,M,25,VIC,2018-10-24T10:39:07.000+0000,11.77,debit
authorized,1,POS,3068.8,F,21,NT,2018-10-24T10:49:59.000+0000,22.63,debit
posted,,PAY/SALARY,24451.16,M,23,,2018-10-24T11:00:00.000+0000,3903.95,credit
posted,,PAYMENT,68043.53,M,33,,2018-10-24T11:00:00.000+0000,124,debit
authorized,1,SALES-POS,23645.52,F,39,NSW,2018-10-24T11:00:26.000+0000,32.02,debit
authorized,1,POS,18651.39,M,35,QLD,2018-10-24T11:06:04.000+0000,8.04,debit
authorized,1,POS,18604.74,M,35,QLD,2018-10-24T11:11:41.000+0000,46.65,debit
authorized,1,SALES-POS,4752.26,M,25,QLD,2018-10-24T11:17:18.000+0000,32.12,debit
authorized,1,SALES-POS,5955.4,F,35,SA,2018-10-24T11:22:55.000+0000,27.08,debit
authorized,1,POS,953.11,F,26,QLD,2018-10-24T11:28:32.000+0000,9.29,debit
authorized,1,POS,6431.12,M,42,NSW,2018-10-24T11:34:09.000+0000,15.95,debit
authorized,1,POS,6145.59,F,24,SA,2018-10-24T11:39:46.000+0000,13.34,debit
authorized,1,SALES-POS,5995.21,F,24,VIC,2018-10-24T11:45:23.000+0000,150.38,debit
authorized,1,SALES-POS,14426.31,M,25,WA,2018-10-24T11:51:00.000+0000,35.77,debit
authorized,0,SALES-POS,43463.53,M,38,NSW,2018-10-24T11:56:37.000+0000,56.53,debit
posted,,PAY/SALARY,18069.84,F,23,,2018-10-24T12:00:00.000+0000,1626.48,credit
posted,,PAYMENT,10949.06,F,26,,2018-10-24T12:00:00.000+0000,46,debit
posted,,INTER BANK,8920.08,F,27,,2018-10-24T12:00:00.000+0000,57,debit
posted,,PAY/SALARY,12978.93,M,22,,2018-10-24T12:00:00.000+0000,983.36,credit
authorized,1,SALES-POS,9511.37,F,20,NSW,2018-10-24T12:07:32.000+0000,42.25,debit
authorized,1,POS,8977.08,F,27,SA,2018-10-24T12:26:24.000+0000,6.28,debit
authorized,1,SALES-POS,14241.71,F,34,NSW,2018-10-24T12:45:16.000+0000,11.44,debit
posted,,PAY/SALARY,5402.55,M,24,,2018-10-24T13:00:00.000+0000,1408.08,credit
posted,,INTER BANK,4726.26,M,25,,2018-10-24T13:00:00.000+0000,26,debit
posted,,PAY/SALARY,9812.31,F,43,,2018-10-24T13:00:00.000+0000,1068.04,credit
authorized,1,POS,18576.33,M,35,QLD,2018-10-24T13:04:18.000+0000,28.41,debit
authorized,1,POS,3899.09,M,30,QLD,2018-10-24T13:23:55.000+0000,35.92,debit
authorized,1,POS,9501.61,F,20,NSW,2018-10-24T13:43:31.000+0000,9.76,debit
posted,,PAYMENT,15449.86,M,21,,2018-10-24T14:00:00.000+0000,94,debit
posted,,PAY/SALARY,1966.78,F,26,,2018-10-24T14:00:00.000+0000,1013.67,credit
posted,,PAYMENT,20737.5,M,29,,2018-10-24T14:00:00.000+0000,56,debit
posted,,PAY/SALARY,9707.77,F,24,,2018-10-24T14:00:00.000+0000,3712.56,credit
